sense_uid	seq	trad	simp	pinyin	target_entry_id	resolved	ex_trad	ex_simp	ex_realized	ex_spans	ex_shows	ex_shows_simp
鏡|镜|jing4~2	1	望遠鏡	望远镜	wang4 yuan3 jing4	望遠鏡|望远镜|wang4 yuan3 jing4	1	我用望遠鏡看遠處的山。	我用望远镜看远处的山。	望遠鏡	[[2, 5]]		
鐘|钟|zhong1~2	0	分鐘	分钟	fen1 zhong1	分鐘|分钟|fen1 zhong1	1	走到車站只要十分鐘。	走到车站只要十分钟。	分鐘	[[7, 9]]		
鐘|钟|zhong1~2	1	鐘頭	钟头	zhong1 tou2	鐘頭|钟头|zhong1 tou2	1	這部電影長兩個鐘頭。	这部电影长两个钟头。	鐘頭	[[7, 9]]		
鐘|钟|zhong1~2	2	點鐘	点钟	dian3 zhong1	點鐘|点钟|dian3 zhong1	1	我們約好八點鐘見面。	我们约好八点钟见面。	點鐘	[[5, 7]]		
鐵|铁|tie3~4	0	手無寸鐵	手无寸铁	shou3 wu2 cun4 tie3	手無寸鐵|手无寸铁|shou3 wu2 cun4 tie3	1	他手無寸鐵，一個人站在那裡。	他手无寸铁，一个人站在那里。	手無寸鐵	[[1, 5]]		
長|长|chang2~2	0	長度	长度	chang2 du4	長度|长度|chang2 du4	1	請量一下房間的長度。	请量一下房间的长度。	長度	[[7, 9]]		
長|长|chang2~2	1	全長	全长	quan2 chang2	全長|全长|quan2 chang2	1	大橋全長約三公里。	大桥全长约三公里。	全長	[[2, 4]]		
長|长|chang2~3	0	專長	专长	zhuan1 chang2	專長|专长|zhuan1 chang2	1	他的專長是設計網站。	他的专长是设计网站。	專長	[[2, 4]]	名	名
長|长|chang2~3	1	擅長	擅长	shan4 chang2	擅長|擅长|shan4 chang2	1	她擅長畫畫，也會唱歌。	她擅长画画，也会唱歌。	擅長	[[1, 3]]	動	动
長|长|chang2~3	2	長處	长处	chang2 chu4	長處|长处|chang2 chu4	1	每個人都有自己的長處。	每个人都有自己的长处。	長處	[[8, 10]]	名	名
長|长|chang2~4	0	身無長物	身无长物	shen1 wu2 chang2 wu4	身無長物|身无长物|shen1 wu2 chang2 wu4	1	他退休後生活簡單，身無長物。	他退休后生活简单，身无长物。	身無長物	[[9, 13]]		
長|长|zhang3~2	0	校長	校长	xiao4 zhang3	校長|校长|xiao4 zhang3	1	校長在會上介紹了新老師。	校长在会上介绍了新老师。	校長	[[0, 2]]		
長|长|zhang3~2	1	部長	部长	bu4 zhang3	部長|部长|bu4 zhang3	1	部長回答了記者的問題。	部长回答了记者的问题。	部長	[[0, 2]]		
長|长|zhang3~2	2	市長	市长	shi4 zhang3	市長|市长|shi4 zhang3	1	市長宣布了新的交通計劃。	市长宣布了新的交通计划。	市長	[[0, 2]]		
長|长|zhang3~4	0	長輩	长辈	zhang3 bei4	長輩|长辈|zhang3 bei4	1	過年時要先給長輩拜年。	过年时要先给长辈拜年。	長輩	[[6, 8]]		
長|长|zhang3~4	1	年長	年长	nian2 zhang3	年長|年长|nian2 zhang3	1	他是我們當中最年長的一位。	他是我们当中最年长的一位。	年長	[[7, 9]]		
長|长|zhang3~4	2	兄長	兄长	xiong1 zhang3	兄長|兄长|xiong1 zhang3	1	他一直很尊敬自己的兄長。	他一直很尊敬自己的兄长。	兄長	[[9, 11]]		
門|门|men2~2	0	閥門	阀门	fa2 men2	閥門|阀门|fa2 men2	1	工人正在檢查閥門。	工人正在检查阀门。	閥門	[[6, 8]]		
門|门|men2~2	1	油門	油门	you2 men2	油門|油门|you2 men2	1	他踩下油門，車子開得更快。	他踩下油门，车子开得更快。	油門	[[3, 5]]		
門|门|men2~2	2	閘門	闸门	zha2 men2	閘門|闸门|zha2 men2	1	大雨後他們打開了閘門。	大雨后他们打开了闸门。	閘門	[[8, 10]]		
門|门|men2~3	0	部門	部门	bu4 men2	部門|部门|bu4 men2	1	這項工作由三個部門一起完成。	这项工作由三个部门一起完成。	部門	[[7, 9]]		
門|门|men2~3	1	門類	门类	men2 lei4	門類|门类|men2 lei4	1	書店裡的書門類很齊全。	书店里的书门类很齐全。	門類	[[5, 7]]		
門|门|men2~4	0	竅門	窍门	qiao4 men2	竅門|窍门|qiao4 men2	1	做這道菜有個小竅門。	做这道菜有个小窍门。	竅門	[[7, 9]]		
門|门|men2~4	1	門路	门路	men2 lu4	門路|门路|men2 lu4	1	他找了不少門路才辦成這件事。	他找了不少门路才办成这件事。	門路	[[5, 7]]		
門|门|men2~5	0	名門	名门	ming2 men2	名門|名门|ming2 men2	1	他們兩家都是當地的名門。	他们两家都是当地的名门。	名門	[[9, 11]]		
門|门|men2~5	1	豪門	豪门	hao2 men2	豪門|豪门|hao2 men2	1	這部電影講的是豪門的故事。	这部电影讲的是豪门的故事。	豪門	[[7, 9]]		
門|门|men2~5	2	門第	门第	men2 di4	門第|门第|men2 di4	1	舊時的婚姻很重視門第。	旧时的婚姻很重视门第。	門第	[[8, 10]]		
門|门|men2~6	0	門派	门派	men2 pai4	門派|门派|men2 pai4	1	小說裡有很多武林門派。	小说里有很多武林门派。	門派	[[8, 10]]		
門|门|men2~6	1	佛門	佛门	Fo2 men2	佛門|佛门|Fo2 men2	1	他年輕時就入了佛門。	他年轻时就入了佛门。	佛門	[[7, 9]]		
開|开|kai1~6	0	走開	走开	zou3 kai1	走開|走开|zou3 kai1	1	別站在這裡，快走開。	别站在这里，快走开。	走開	[[7, 9]]		
開|开|kai1~6	1	離開	离开	li2 kai1	離開|离开|li2 kai1	1	他昨天離開了這個城市。	他昨天离开了这个城市。	離開	[[3, 5]]		
開|开|kai1~6	2	分開	分开	fen1 kai1	分開|分开|fen1 kai1	1	他們分開已經三年了。	他们分开已经三年了。	分開	[[2, 4]]		
間|间|jian1~1	0	之間	之间	zhi1 jian1	之間|之间|zhi1 jian1	1	朋友之間應該互相幫助。	朋友之间应该互相帮助。	之間	[[2, 4]]		
間|间|jian1~1	1	中間	中间	zhong1 jian1	中間|中间|zhong1 jian1	1	他坐在我們兩個中間。	他坐在我们两个中间。	中間	[[7, 9]]		
間|间|jian1~1	2	期間	期间	qi1 jian1	期間|期间|qi1 jian1	1	放假期間我一直在家。	放假期间我一直在家。	期間	[[2, 4]]		
間|间|jian1~2	0	房間	房间	fang2 jian1	房間|房间|fang2 jian1	1	我的房間不大，但很乾淨。	我的房间不大，但很干净。	房間	[[2, 4]]		
間|间|jian1~2	1	洗手間	洗手间	xi3 shou3 jian1	洗手間|洗手间|xi3 shou3 jian1	1	請問洗手間在哪裡？	请问洗手间在哪里？	洗手間	[[2, 5]]		
間|间|jian4~1	0	間接	间接	jian4 jie1	間接|间接|jian4 jie1	1	這件事跟他有間接的關係。	这件事跟他有间接的关系。	間接	[[6, 8]]		
間|间|jian4~1	1	間斷	间断	jian4 duan4	間斷|间断|jian4 duan4	1	他每天跑步，從來沒有間斷過。	他每天跑步，从来没有间断过。	間斷	[[10, 12]]		
間|间|jian4~2	0	間隙	间隙	jian4 xi4	間隙|间隙|jian4 xi4	1	兩塊木板中間留了一點間隙。	两块木板中间留了一点间隙。	間隙	[[10, 12]]		
間|间|jian4~2	1	間隔	间隔	jian4 ge2	間隔|间隔|jian4 ge2	1	這兩排樹的間隔差不多有三米。	这两排树的间隔差不多有三米。	間隔	[[5, 7]]		
間|间|jian4~3	0	離間	离间	li2 jian4	離間|离间|li2 jian4	1	有人故意離間他們兄弟兩個。	有人故意离间他们兄弟两个。	離間	[[4, 6]]		
間|间|jian4~3	1	挑撥離間	挑拨离间	tiao3 bo1 li2 jian4	挑撥離間|挑拨离间|tiao3 bo1 li2 jian4	1	他喜歡在背後挑撥離間。	他喜欢在背后挑拨离间。	挑撥離間	[[6, 10]]		
間|间|jian4~4	0	間苗	间苗	jian4 miao2	間苗|间苗|jian4 miao2	1	這幾天要給菜地間苗。	这几天要给菜地间苗。	間苗	[[7, 9]]		
關|关|guan1~4	0	海關	海关	hai3 guan1	海關|海关|hai3 guan1	1	行李要經過海關檢查。	行李要经过海关检查。	海關	[[5, 7]]		
關|关|guan1~4	1	關口	关口	guan1 kou3	關口|关口|guan1 kou3	1	這個關口有士兵守著。	这个关口有士兵守着。	關口	[[2, 4]]		
阿|阿|a1~1	0	阿姨	阿姨	a1 yi2	阿姨|阿姨|a1 yi2	1	隔壁的阿姨很喜歡小孩。	隔壁的阿姨很喜欢小孩。	阿姨	[[3, 5]]	泛指長輩女性	泛指长辈女性
阿|阿|a1~1	1	阿公	阿公	a1 gong1	阿公|阿公|a1 gong1	1	阿公每天早上都去公園走走。	阿公每天早上都去公园走走。	阿公	[[0, 2]]	稱親屬	称亲属
阿|阿|a1~2	0	阿拉伯	阿拉伯	A1 la1 bo2	阿拉伯|阿拉伯|A1 la1 bo2	1	這本書介紹阿拉伯的歷史。	这本书介绍阿拉伯的历史。	阿拉伯	[[5, 8]]		
阿|阿|a1~2	1	阿富汗	阿富汗	A1 fu4 han4	阿富汗|阿富汗|A1 fu4 han4	1	他曾經到阿富汗工作。	他曾经到阿富汗工作。	阿富汗	[[4, 7]]		
阿|阿|e1~1	0	阿諛	阿谀	e1 yu2	阿諛|阿谀|e1 yu2	1	他最討厭阿諛的人。	他最讨厌阿谀的人。	阿諛	[[4, 6]]		
阿|阿|e1~1	1	剛正不阿	刚正不阿	gang1 zheng4 bu4 e1	剛正不阿|刚正不阿|gang1 zheng4 bu4 e1	1	這位法官剛正不阿，很受人尊敬。	这位法官刚正不阿，很受人尊敬。	剛正不阿	[[4, 8]]		
降|降|xiang2~1	0	投降	投降	tou2 xiang2	投降|投降|tou2 xiang2	1	守城的士兵最後都投降了。	守城的士兵最后都投降了。	投降	[[8, 10]]		
降|降|xiang2~1	1	招降	招降	zhao1 xiang2	招降|招降|zhao1 xiang2	1	將軍派人去招降對面的隊伍。	将军派人去招降对面的队伍。	招降	[[5, 7]]		
院|院|yuan4~2	0	醫院	医院	yi1 yuan4	醫院|医院|yi1 yuan4	1	這家醫院的醫生很多。	这家医院的医生很多。	醫院	[[2, 4]]		
院|院|yuan4~2	1	學院	学院	xue2 yuan4	學院|学院|xue2 yuan4	1	她考上了一所有名的學院。	她考上了一所有名的学院。	學院	[[9, 11]]		
院|院|yuan4~2	2	法院	法院	fa3 yuan4	法院|法院|fa3 yuan4	1	他決定把事情交給法院處理。	他决定把事情交给法院处理。	法院	[[8, 10]]		
除|除|chu2~1	0	消除	消除	xiao1 chu2	消除|消除|xiao1 chu2	1	他的話消除了大家的擔心。	他的话消除了大家的担心。	消除	[[3, 5]]		
除|除|chu2~1	1	清除	清除	qing1 chu2	清除|清除|qing1 chu2	1	工人很快清除了路上的雪。	工人很快清除了路上的雪。	清除	[[4, 6]]		
除|除|chu2~1	2	除草	除草	chu2 cao3	除草|除草|chu2 cao3	1	他在院子裡除草。	他在院子里除草。	除草	[[5, 7]]		
陳|陈|chen2~1	0	陳列	陈列	chen2 lie4	陳列|陈列|chen2 lie4	1	書店把新書陳列在門口。	书店把新书陈列在门口。	陳列	[[5, 7]]		
陳|陈|chen2~1	1	陳設	陈设	chen2 she4	陳設|陈设|chen2 she4	1	房間裡的陳設很簡單。	房间里的陈设很简单。	陳設	[[4, 6]]		
陳|陈|chen2~2	0	陳述	陈述	chen2 shu4	陳述|陈述|chen2 shu4	1	請你陳述當時的情況。	请你陈述当时的情况。	陳述	[[2, 4]]		
陳|陈|chen2~2	1	陳情	陈情	chen2 qing2	陳情|陈情|chen2 qing2	1	村民向政府陳情。	村民向政府陈情。	陳情	[[5, 7]]		
隆|隆|long2~1	0	隆重	隆重	long2 zhong4	隆重|隆重|long2 zhong4	1	學校為他舉行了隆重的歡迎儀式。	学校为他举行了隆重的欢迎仪式。	隆重	[[7, 9]]		
隆|隆|long2~1	1	興隆	兴隆	xing1 long2	興隆|兴隆|xing1 long2	1	祝你今年生意興隆。	祝你今年生意兴隆。	興隆	[[6, 8]]		
隆|隆|long2~2	0	隆起	隆起	long2 qi3	隆起|隆起|long2 qi3	1	地面上隆起了一個小土堆。	地面上隆起了一个小土堆。	隆起	[[3, 5]]		
隨|随|sui2~4	0	隨後	随后	sui2 hou4	隨後|随后|sui2 hou4	1	他先走了，我隨後就到。	他先走了，我随后就到。	隨後	[[6, 8]]		
隨|随|sui2~4	1	隨即	随即	sui2 ji2	隨即|随即|sui2 ji2	1	他說完隨即離開了會場。	他说完随即离开了会场。	隨即	[[3, 5]]		
難|难|nan2~2	0	難看	难看	nan2 kan4	難看|难看|nan2 kan4	1	這件衣服的顏色很難看。	这件衣服的颜色很难看。	難看	[[8, 10]]		
難|难|nan2~2	1	難吃	难吃	nan2 chi1	難吃|难吃|nan2 chi1	1	我從來沒吃過這麼難吃的東西。	我从来没吃过这么难吃的东西。	難吃	[[8, 10]]		
難|难|nan2~2	2	難聽	难听	nan2 ting1	難聽|难听|nan2 ting1	1	這首歌唱得真難聽。	这首歌唱得真难听。	難聽	[[6, 8]]		
難|难|nan4~1	0	災難	灾难	zai1 nan4	災難|灾难|zai1 nan4	1	那場災難讓很多人失去了家。	那场灾难让很多人失去了家。	災難	[[2, 4]]		
難|难|nan4~1	1	難民	难民	nan4 min2	難民|难民|nan4 min2	1	這個國家接受了不少難民。	这个国家接受了不少难民。	難民	[[9, 11]]		
難|难|nan4~1	2	逃難	逃难	tao2 nan4	逃難|逃难|tao2 nan4	1	戰爭時他們一家人到處逃難。	战争时他们一家人到处逃难。	逃難	[[10, 12]]		
難|难|nan4~2	0	責難	责难	ze2 nan4	責難|责难|ze2 nan4	1	他受到不少人的責難。	他受到不少人的责难。	責難	[[7, 9]]		
難|难|nan4~2	1	非難	非难	fei1 nan4	非難|非难|fei1 nan4	1	這種做法引起了很多非難。	这种做法引起了很多非难。	非難	[[9, 11]]		
雪|雪|xue3~2	0	雪恥	雪耻	xue3 chi3	雪恥|雪耻|xue3 chi3	1	這場比賽讓他們雪恥。	这场比赛让他们雪耻。	雪恥	[[7, 9]]		
雪|雪|xue3~2	1	報仇雪恨	报仇雪恨	bao4 chou2 xue3 hen4	報仇雪恨|报仇雪恨|bao4 chou2 xue3 hen4	1	小說裡的主角最後報仇雪恨。	小说里的主角最后报仇雪恨。	報仇雪恨	[[8, 12]]		
零|零|ling2~2	0	零錢	零钱	ling2 qian2	零錢|零钱|ling2 qian2	1	我身上只有一些零錢。	我身上只有一些零钱。	零錢	[[7, 9]]		
零|零|ling2~2	1	零食	零食	ling2 shi2	零食|零食|ling2 shi2	1	他喜歡在看電影時吃零食。	他喜欢在看电影时吃零食。	零食	[[9, 11]]		
零|零|ling2~2	2	零件	零件	ling2 jian4	零件|零件|ling2 jian4	1	這臺機器少了一個零件。	这台机器少了一个零件。	零件	[[8, 10]]		
零|零|ling2~4	0	凋零	凋零	diao1 ling2	凋零|凋零|diao1 ling2	1	他院子裡的花全凋零了。	他院子里的花全凋零了。	凋零	[[7, 9]]		
零|零|ling2~4	1	零落	零落	ling2 luo4	零落|零落|ling2 luo4	1	秋天過後，樹上的葉子都零落了。	秋天过后，树上的叶子都零落了。	零落	[[11, 13]]		
雷|雷|lei2~2	0	地雷	地雷	di4 lei2	地雷|地雷|di4 lei2	1	那片土地上還埋著不少地雷。	那片土地上还埋着不少地雷。	地雷	[[10, 12]]		
雷|雷|lei2~2	1	水雷	水雷	shui3 lei2	水雷|水雷|shui3 lei2	1	軍隊在港口附近放了水雷。	军队在港口附近放了水雷。	水雷	[[9, 11]]		
雷|雷|lei2~2	2	掃雷	扫雷	sao3 lei2	掃雷|扫雷|sao3 lei2	1	士兵們正在山上掃雷。	士兵们正在山上扫雷。	掃雷	[[7, 9]]		
露|露|lu4~1	0	透露	透露	tou4 lu4	透露|透露|tou4 lu4	1	他不肯透露自己的名字。	他不肯透露自己的名字。	透露	[[3, 5]]		
露|露|lu4~1	1	暴露	暴露	bao4 lu4	暴露|暴露|bao4 lu4	1	這件事暴露了公司的問題。	这件事暴露了公司的问题。	暴露	[[3, 5]]		
露|露|lu4~1	2	流露	流露	liu2 lu4	流露|流露|liu2 lu4	1	他的話裡流露出擔心的意思。	他的话里流露出担心的意思。	流露	[[4, 6]]		
露|露|lu4~2	0	露水	露水	lu4 shui3	露水|露水|lu4 shui3	1	清早草上的露水還沒乾。	清早草上的露水还没干。	露水	[[5, 7]]		
露|露|lu4~2	1	露珠	露珠	lu4 zhu1	露珠|露珠|lu4 zhu1	1	他看見葉子上有一顆露珠。	他看见叶子上有一颗露珠。	露珠	[[9, 11]]		
露|露|lu4~3	0	露天	露天	lu4 tian1	露天|露天|lu4 tian1	1	這場音樂會在露天舉行。	这场音乐会在露天举行。	露天	[[6, 8]]		
露|露|lu4~3	1	露營	露营	lu4 ying2	露營|露营|lu4 ying2	1	他們計劃到山上露營。	他们计划到山上露营。	露營	[[7, 9]]		
露|露|lu4~3	2	露宿	露宿	lu4 su4	露宿|露宿|lu4 su4	1	那天晚上他們只能露宿。	那天晚上他们只能露宿。	露宿	[[8, 10]]		
露|露|lu4~4	0	果子露	果子露	guo3 zi5 lu4	果子露|果子露|guo3 zi5 lu4	1	小孩子最喜歡喝果子露。	小孩子最喜欢喝果子露。	果子露	[[7, 10]]		
靈|灵|ling2~3	0	靈魂	灵魂	ling2 hun2	靈魂|灵魂|ling2 hun2	1	很多人相信人有靈魂。	很多人相信人有灵魂。	靈魂	[[7, 9]]		
靈|灵|ling2~3	1	幽靈	幽灵	you1 ling2	幽靈|幽灵|you1 ling2	1	電影裡的幽靈把孩子嚇壞了。	电影里的幽灵把孩子吓坏了。	幽靈	[[4, 6]]		
靈|灵|ling2~3	2	亡靈	亡灵	wang2 ling2	亡靈|亡灵|wang2 ling2	1	人們用這種方式紀念亡靈。	人们用这种方式纪念亡灵。	亡靈	[[9, 11]]		
靈|灵|ling2~4	0	靈柩	灵柩	ling2 jiu4	靈柩|灵柩|ling2 jiu4	1	靈柩已經運到了老家。	灵柩已经运到了老家。	靈柩	[[0, 2]]		
靈|灵|ling2~4	1	守靈	守灵	shou3 ling2	守靈|守灵|shou3 ling2	1	家人整夜在那裡守靈。	家人整夜在那里守灵。	守靈	[[7, 9]]		
青|青|qing1~2	0	青年	青年	qing1 nian2	青年|青年|qing1 nian2	1	這位青年剛從大學畢業。	这位青年刚从大学毕业。	青年	[[2, 4]]		
青|青|qing1~2	1	青春	青春	qing1 chun1	青春|青春|qing1 chun1	1	他把青春都花在了工作上。	他把青春都花在了工作上。	青春	[[2, 4]]		
青|青|qing1~2	2	青少年	青少年	qing1 shao4 nian2	青少年|青少年|qing1 shao4 nian2	1	這本書很適合青少年看。	这本书很适合青少年看。	青少年	[[6, 9]]		
非|非|fei1~2	0	非法	非法	fei1 fa3	非法|非法|fei1 fa3	1	這種買賣是非法的。	这种买卖是非法的。	非法	[[5, 7]]	用在名詞前	用在名词前
非|非|fei1~2	1	非正式	非正式	fei1 zheng4 shi4	非正式|非正式|fei1 zheng4 shi4	1	這只是一次非正式的談話。	这只是一次非正式的谈话。	非正式	[[5, 8]]	用在形容詞前	用在形容词前
非|非|fei1~4	0	是非	是非	shi4 fei1	是非|是非|shi4 fei1	1	我們應該分清是非。	我们应该分清是非。	是非	[[6, 8]]		
非|非|fei1~5	0	非議	非议	fei1 yi4	非議|非议|fei1 yi4	1	他的做法受到不少非議。	他的做法受到不少非议。	非議	[[8, 10]]		
非|非|fei1~5	1	非難	非难	fei1 nan4	非難|非难|fei1 nan4	1	這樣的非難並不公平。	这样的非难并不公平。	非難	[[3, 5]]		
音|音|yin1~1	0	聲音	声音	sheng1 yin1	聲音|声音|sheng1 yin1	1	外面的聲音太大了。	外面的声音太大了。	聲音	[[3, 5]]		
音|音|yin1~1	1	錄音	录音	lu4 yin1	錄音|录音|lu4 yin1	1	我聽了他昨天的錄音。	我听了他昨天的录音。	錄音	[[7, 9]]		
音|音|yin1~1	2	噪音	噪音	zao4 yin1	噪音|噪音|zao4 yin1	1	工廠的噪音讓人很難受。	工厂的噪音让人很难受。	噪音	[[3, 5]]		
音|音|yin1~2	0	發音	发音	fa1 yin1	發音|发音|fa1 yin1	1	學外語要先學好發音。	学外语要先学好发音。	發音	[[7, 9]]		
音|音|yin1~2	1	讀音	读音	du2 yin1	讀音|读音|du2 yin1	1	這兩個字的讀音相同。	这两个字的读音相同。	讀音	[[5, 7]]		
音|音|yin1~2	2	口音	口音	kou3 yin1	口音|口音|kou3 yin1	1	他說話帶著南方口音。	他说话带着南方口音。	口音	[[7, 9]]		
音|音|yin1~3	0	音信	音信	yin1 xin4	音信|音信|yin1 xin4	1	他走後一直沒有音信。	他走后一直没有音信。	音信	[[7, 9]]		
音|音|yin1~3	1	回音	回音	hui2 yin1	回音|回音|hui2 yin1	1	希望早日收到您的回音。	希望早日收到您的回音。	回音	[[8, 10]]		
頂|顶|ding3~1	0	山頂	山顶	shan1 ding3	山頂|山顶|shan1 ding3	1	我們走到山頂上休息。	我们走到山顶上休息。	山頂	[[4, 6]]		
頂|顶|ding3~1	1	屋頂	屋顶	wu1 ding3	屋頂|屋顶|wu1 ding3	1	屋頂上停著一隻小鳥。	屋顶上停着一只小鸟。	屋頂	[[0, 2]]		
頂|顶|ding3~1	2	頭頂	头顶	tou2 ding3	頭頂|头顶|tou2 ding3	1	這時太陽正在我們的頭頂上。	这时太阳正在我们的头顶上。	頭頂	[[9, 11]]		
項|项|xiang4~2	0	項目	项目	xiang4 mu4	項目|项目|xiang4 mu4	1	這個項目下個月就要完成了。	这个项目下个月就要完成了。	項目	[[2, 4]]		
項|项|xiang4~2	1	事項	事项	shi4 xiang4	事項|事项|shi4 xiang4	1	開會前請先看清楚注意事項。	开会前请先看清楚注意事项。	事項	[[10, 12]]		
項|项|xiang4~3	0	項鏈	项链	xiang4 lian4	項鏈|项链|xiang4 lian4	1	這條項鏈是媽媽送給我的。	这条项链是妈妈送给我的。	項鏈	[[2, 4]]		
項|项|xiang4~3	1	項圈	项圈	xiang4 quan1	項圈|项圈|xiang4 quan1	1	那隻狗的項圈上寫著主人的電話。	那只狗的项圈上写着主人的电话。	項圈	[[4, 6]]		
